"udid","ts","date","prod_name","prod_type",rev
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 04:54:26","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:03:58","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:16:07","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:23:28","2016-03-11","iap_1_passes_1","chapterPasses",410
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:35:32","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:43:22","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 05:47:41","2016-03-11","iap_1_passes_1","chapterPasses",410
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:00:36","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:00:56","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:12:49","2016-03-11","iap_1_gems_1","gems",410
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:16:19","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:16:32","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:24:42","2016-03-11","iap_1_passes_1","chapterPasses",410
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:31:44","2016-03-11","iap_1_gems_2","gems",760
"10be161aa8214af7a1af11d87070c2ad","2016-03-11 06:31:58","2016-03-11","iap_1_gems_2","gems",760
"f3e508e6a7d946489c39cc5b81d513b6","2016-03-11 16:54:59","2016-03-11","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-11 18:52:09","2016-03-11","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-11 18:56:58","2016-03-11","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-12 07:59:10","2016-03-12","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-12 07:59:25","2016-03-12","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-12 08:58:04","2016-03-12","iap_1_gems_5","gems",1810
"41ecc44a250e449db880aae3e322be1f","2016-03-12 17:33:20","2016-03-12","iap_1_gems_1","gems",410
"8a72e363a1d24f13a50d5310cda7d998","2016-03-13 12:57:46","2016-03-13","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-16 08:16:25","2016-03-16","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-16 20:41:05","2016-03-16","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-16 22:25:07","2016-03-16","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-16 23:38:39","2016-03-16","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-17 01:40:42","2016-03-17","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 13:43:37","2016-03-17","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 14:08:51","2016-03-17","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 14:21:41","2016-03-17","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 14:23:01","2016-03-17","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 16:12:27","2016-03-17","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-17 17:03:04","2016-03-17","iap_1_gems_1","gems",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-17 19:31:30","2016-03-17","iap_1_gems_10","gems",3560
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-18 11:53:58","2016-03-18","iap_1_gems_2","gems",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-18 12:36:05","2016-03-18","iap_1_passes_1","chapterPasses",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-18 21:55:55","2016-03-18","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-18 23:58:25","2016-03-18","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 06:41:41","2016-03-19","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 06:42:00","2016-03-19","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 08:19:55","2016-03-19","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 08:38:32","2016-03-19","iap_1_gems_2","gems",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-19 09:20:09","2016-03-19","iap_1_passes_1","chapterPasses",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 09:42:46","2016-03-19","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 10:02:34","2016-03-19","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 10:03:02","2016-03-19","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 10:52:37","2016-03-19","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 10:52:57","2016-03-19","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-03-19 11:26:12","2016-03-19","iap_1_gems_2","gems",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 10:27:01","2016-03-20","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 11:27:41","2016-03-20","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 12:23:25","2016-03-20","iap_1_passes_1","chapterPasses",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 12:51:34","2016-03-20","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 14:44:46","2016-03-20","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 16:31:34","2016-03-20","iap_1_passes_2","chapterPasses",760
"87402e7624364603a95f01dd067d392a","2016-03-20 17:28:09","2016-03-20","iap_1_gems_2","gems",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-20 17:48:21","2016-03-20","iap_1_passes_2","chapterPasses",760
"87402e7624364603a95f01dd067d392a","2016-03-20 17:59:09","2016-03-20","iap_1_gems_1","gems",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-21 20:24:54","2016-03-21","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-22 20:08:23","2016-03-22","iap_1_passes_1","chapterPasses",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-23 20:07:33","2016-03-23","iap_1_passes_1","chapterPasses",410
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-23 20:23:04","2016-03-23","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-23 21:29:04","2016-03-23","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-25 06:30:58","2016-03-25","iap_1_passes_2","chapterPasses",760
"41ecc44a250e449db880aae3e322be1f","2016-03-27 15:59:25","2016-03-27","iap_value_pack_004","valuePack",1460
"41ecc44a250e449db880aae3e322be1f","2016-03-27 15:59:43","2016-03-27","iap_1_gems_2","gems",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-28 20:47:08","2016-03-28","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-28 21:26:47","2016-03-28","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-28 21:59:48","2016-03-28","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-29 09:50:30","2016-03-29","iap_1_passes_2","chapterPasses",760
"1b5b7e95a1f747a89c9242faaec27f38","2016-03-29 10:31:06","2016-03-29","iap_1_passes_2","chapterPasses",760
"41ecc44a250e449db880aae3e322be1f","2016-03-31 15:04:17","2016-03-31","iap_1_gems_2","gems",760
"41ecc44a250e449db880aae3e322be1f","2016-03-31 15:29:53","2016-03-31","iap_1_gems_2","gems",760
"41ecc44a250e449db880aae3e322be1f","2016-03-31 15:50:45","2016-03-31","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-03 11:39:42","2016-04-03","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-03 11:55:18","2016-04-03","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-03 12:15:03","2016-04-03","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-03 12:33:40","2016-04-03","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-04 06:09:07","2016-04-04","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-08 15:23:41","2016-04-08","iap_1_passes_10","chapterPasses",3555
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-08 15:23:58","2016-04-08","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-08 18:14:18","2016-04-08","iap_1_passes_5","chapterPasses",1810
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-10 09:42:46","2016-04-10","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-11 13:36:51","2016-04-11","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-11 16:59:11","2016-04-11","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-14 14:53:38","2016-04-14","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-17 08:04:40","2016-04-17","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-20 01:10:56","2016-04-20","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-20 09:41:54","2016-04-20","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-20 14:39:38","2016-04-20","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-20 15:37:04","2016-04-20","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-21 14:11:10","2016-04-21","iap_1_gems_2","gems",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-21 14:11:46","2016-04-21","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-22 18:02:56","2016-04-22","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-22 19:15:40","2016-04-22","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-23 07:21:54","2016-04-23","iap_1_passes_2","chapterPasses",760
"41ecc44a250e449db880aae3e322be1f","2016-04-25 11:04:35","2016-04-25","iap_value_pack_004","valuePack",1460
"6448893ad54444f38cbeb9b33679c066","2016-04-28 17:02:25","2016-04-28","iap_1_passes_2","chapterPasses",760
"6448893ad54444f38cbeb9b33679c066","2016-04-28 18:09:17","2016-04-28","iap_1_passes_2","chapterPasses",760
"87402e7624364603a95f01dd067d392a","2016-04-29 12:46:08","2016-04-29","iap_1_gems_1","gems",410
"87402e7624364603a95f01dd067d392a","2016-04-29 12:46:28","2016-04-29","iap_1_gems_1","gems",410
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-30 12:41:59","2016-04-30","iap_1_passes_2","chapterPasses",760
"b12c752d4e004a998ec2a9150bdcaeed","2016-04-30 18:06:11","2016-04-30","iap_1_passes_2","chapterPasses",760
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-02 09:10:11","2016-03-02","iap_1_passes_2","chapterPasses",760
"85b12c76d1a8483aa4379f498d6ebbac","2016-03-02 09:41:56","2016-03-02","iap_1_gems_2","gems",760
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-02 12:11:14","2016-03-02","iap_1_passes_5","chapterPasses",1810
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:13:09","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:23:37","2016-03-02","iap_1_gems_5","gems",1810
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:33:28","2016-03-02","iap_1_passes_2","chapterPasses",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:41:27","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:51:36","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 13:54:28","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 14:06:46","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 14:17:47","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 15:35:36","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-02 15:59:17","2016-03-02","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:04:30","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:06:22","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:16:59","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:28:11","2016-03-03","iap_1_passes_2","chapterPasses",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:32:58","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 00:53:45","2016-03-03","iap_1_gems_5","gems",1810
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 01:01:08","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 01:09:41","2016-03-03","iap_1_gems_2","gems",760
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 01:31:30","2016-03-03","iap_1_gems_5","gems",1810
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 01:49:58","2016-03-03","iap_1_gems_5","gems",1810
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 01:58:00","2016-03-03","iap_1_passes_1","chapterPasses",410
"dcf2362ba0c349e58a38b30b8219a886","2016-03-03 02:03:35","2016-03-03","iap_1_gems_2","gems",760
"4bbe77793cd2483fba903159d2523340","2016-03-03 13:15:45","2016-03-03","iap_1_gems_2","gems",760
"702dc6cf92f348eeb743314585b384ec","2016-03-03 21:43:26","2016-03-03","iap_1_passes_2","chapterPasses",760
"702dc6cf92f348eeb743314585b384ec","2016-03-04 07:43:54","2016-03-04","iap_1_gems_2","gems",760
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-04 09:14:21","2016-03-04","iap_1_passes_2","chapterPasses",760
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-04 10:01:30","2016-03-04","iap_1_passes_2","chapterPasses",760
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-05 12:02:03","2016-03-05","iap_1_passes_5","chapterPasses",1810
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 12:46:06","2016-03-05","iap_1_passes_2","chapterPasses",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 13:25:24","2016-03-05","iap_1_gems_2","gems",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 13:52:27","2016-03-05","iap_1_passes_2","chapterPasses",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 13:55:43","2016-03-05","iap_1_gems_2","gems",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 14:20:32","2016-03-05","iap_1_gems_2","gems",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-05 14:58:31","2016-03-05","iap_1_passes_5","chapterPasses",1810
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-05 16:11:54","2016-03-05","iap_1_gems_5","gems",1810
"8cc9eb005f514abf9775ebdb5da1f752","2016-03-05 19:53:40","2016-03-05","iap_1_gems_2","gems",760
"688cd9934e674b8797e57ef768caa31b","2016-03-06 08:32:15","2016-03-06","iap_1_passes_5","chapterPasses",1810
"688cd9934e674b8797e57ef768caa31b","2016-03-06 08:55:27","2016-03-06","iap_1_gems_10","gems",3560
"d9b38f5b264d4489b565ca3cfd7f0744","2016-03-06 09:01:18","2016-03-06","iap_1_gems_5","gems",1810
"d9b38f5b264d4489b565ca3cfd7f0744","2016-03-06 09:17:51","2016-03-06","iap_1_passes_2","chapterPasses",760
"8cc9eb005f514abf9775ebdb5da1f752","2016-03-06 10:24:38","2016-03-06","iap_1_gems_2","gems",760
"b390d355ad084a9d92873d284712f1fe","2016-03-06 11:13:06","2016-03-06","iap_1_gems_2","gems",760
"b390d355ad084a9d92873d284712f1fe","2016-03-06 11:16:47","2016-03-06","iap_1_gems_2","gems",760
"b390d355ad084a9d92873d284712f1fe","2016-03-06 15:09:38","2016-03-06","iap_1_gems_2","gems",760
"b390d355ad084a9d92873d284712f1fe","2016-03-06 15:16:15","2016-03-06","iap_1_gems_5","gems",1810
"702dc6cf92f348eeb743314585b384ec","2016-03-06 16:48:17","2016-03-06","iap_1_gems_1","gems",410
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-06 18:10:10","2016-03-06","iap_1_passes_5","chapterPasses",1810
"0c850ea557434b0591711f3469658e98","2016-03-06 18:26:06","2016-03-06","iap_1_gems_2","gems",760
"0c850ea557434b0591711f3469658e98","2016-03-06 18:39:49","2016-03-06","iap_1_gems_2","gems",760
"e13fa33b30784beebe7b57f4434bad54","2016-03-06 19:56:33","2016-03-06","iap_1_gems_5","gems",1810
"51cc356767f0460ba87163c7fa27fbec","2016-03-07 10:31:40","2016-03-07","iap_1_gems_1","gems",410
"b390d355ad084a9d92873d284712f1fe","2016-03-07 11:14:13","2016-03-07","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-07 13:19:29","2016-03-07","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-07 13:54:48","2016-03-07","iap_1_passes_5","chapterPasses",1810
"690e7f632bb5416ab9fab2687726eda8","2016-03-07 14:05:03","2016-03-07","iap_1_gems_5","gems",1810
"690e7f632bb5416ab9fab2687726eda8","2016-03-07 15:10:25","2016-03-07","iap_1_gems_10","gems",3560
"b390d355ad084a9d92873d284712f1fe","2016-03-07 21:37:15","2016-03-07","iap_1_gems_5","gems",1810
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 03:41:00","2016-03-08","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 03:41:10","2016-03-08","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 11:22:27","2016-03-08","iap_1_gems_5","gems",1810
"cdf4062e8c26487dbebec4401822f922","2016-03-08 15:37:02","2016-03-08","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 16:45:16","2016-03-08","iap_1_gems_5","gems",1810
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 17:41:47","2016-03-08","iap_1_passes_10","chapterPasses",3555
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 19:30:02","2016-03-08","iap_1_gems_2","gems",760
"cdf4062e8c26487dbebec4401822f922","2016-03-08 20:39:09","2016-03-08","iap_1_gems_2","gems",760
"cdf4062e8c26487dbebec4401822f922","2016-03-08 20:46:10","2016-03-08","iap_1_passes_2","chapterPasses",760
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 20:48:37","2016-03-08","iap_1_gems_5","gems",1810
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-08 21:25:38","2016-03-08","iap_value_pack_004","valuePack",1460
"690e7f632bb5416ab9fab2687726eda8","2016-03-08 23:48:06","2016-03-08","iap_1_gems_1","gems",410
"690e7f632bb5416ab9fab2687726eda8","2016-03-09 03:51:50","2016-03-09","iap_1_gems_5","gems",1810
"51cc356767f0460ba87163c7fa27fbec","2016-03-09 08:36:05","2016-03-09","iap_1_gems_2","gems",760
"51cc356767f0460ba87163c7fa27fbec","2016-03-09 08:45:32","2016-03-09","iap_1_passes_1","chapterPasses",410
"d9b38f5b264d4489b565ca3cfd7f0744","2016-03-09 15:19:59","2016-03-09","iap_1_gems_5","gems",1810
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-10 09:46:45","2016-03-10","iap_1_gems_5","gems",1810
"cdf4062e8c26487dbebec4401822f922","2016-03-10 21:06:50","2016-03-10","iap_1_gems_2","gems",760
"cdf4062e8c26487dbebec4401822f922","2016-03-10 21:39:50","2016-03-10","iap_1_gems_2","gems",760
"cdf4062e8c26487dbebec4401822f922","2016-03-10 21:40:10","2016-03-10","iap_1_gems_1","gems",410
"6ee60d1ab4a546f09776bc29c7b02f76","2016-03-14 06:55:44","2016-03-14","iap_value_pack_004","valuePack",1460
"8e4029d059334f2f929ab3c0cea09508","2016-03-16 15:50:29","2016-03-16","iap_1_gems_2","gems",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-16 16:12:35","2016-03-16","iap_1_gems_5","gems",1810
"8e4029d059334f2f929ab3c0cea09508","2016-03-16 16:55:30","2016-03-16","iap_1_gems_2","gems",760
"8e4029d059334f2f929ab3c0cea09508","2016-03-17 13:34:18","2016-03-17","iap_1_passes_5","chapterPasses",1810
"8e4029d059334f2f929ab3c0cea09508","2016-03-17 13:39:16","2016-03-17","iap_1_gems_5","gems",1810
"ae7f117def524829bf5507d39e5fe19f","2016-03-02 00:13:46","2016-03-02","iap_1_gems_2","gems",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 13:49:03","2016-03-02","iap_1_gems_2","gems",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 14:12:46","2016-03-02","iap_1_gems_2","gems",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 14:27:26","2016-03-02","iap_1_passes_1","chapterPasses",410
"b5186777e9dc4576aeae7af3206cd5c2","2016-03-02 15:55:43","2016-03-02","iap_1_passes_2","chapterPasses",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 17:19:13","2016-03-02","iap_1_gems_2","gems",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 17:19:22","2016-03-02","iap_1_gems_1","gems",410
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-02 17:21:11","2016-03-02","iap_1_gems_2","gems",760
"b6f9851a8fc947d5b49f3879ad066a13","2016-03-04 15:01:08","2016-03-04","iap_1_gems_2","gems",760
"24b0de69cefd47e98d5f8a8aa7878f9e","2016-03-05 00:17:07","2016-03-05","iap_1_passes_2","chapterPasses",760
"beebaaab2a8548f28160528b3fd70667","2016-03-05 08:43:47","2016-03-05","iap_1_gems_2","gems",760
"beebaaab2a8548f28160528b3fd70667","2016-03-05 08:54:47","2016-03-05","iap_1_gems_1","gems",410
"24b0de69cefd47e98d5f8a8aa7878f9e","2016-03-05 09:26:24","2016-03-05","iap_1_passes_2","chapterPasses",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 13:23:29","2016-03-05","iap_1_gems_2","gems",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 16:50:51","2016-03-05","iap_1_passes_10","chapterPasses",3555
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 17:01:05","2016-03-05","iap_1_gems_2","gems",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 17:06:22","2016-03-05","iap_1_gems_5","gems",1810
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 17:20:04","2016-03-05","iap_1_gems_2","gems",760
"43a27b15c54b47728a8c76c925ba8efb","2016-03-05 17:46:36","2016-03-05","iap_1_gems_2","gems",760
"43a27b15c54b47728a8c76c925ba8efb","2016-03-05 17:52:23","2016-03-05","iap_1_passes_2","chapterPasses",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 17:53:35","2016-03-05","iap_1_gems_2","gems",760
"43a27b15c54b47728a8c76c925ba8efb","2016-03-05 18:01:26","2016-03-05","iap_1_gems_2","gems",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 18:34:52","2016-03-05","iap_1_gems_5","gems",1810
"43a27b15c54b47728a8c76c925ba8efb","2016-03-05 18:35:42","2016-03-05","iap_1_gems_2","gems",760
"175d83ca396c4a42a7c7d9868454cce0","2016-03-05 19:01:24","2016-03-05","iap_1_gems_5","gems",1810
